job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,salary
4,1,4,3,2,2,5,1,0,0,1,1,0,11,2023,0,2,148921
4,2,3,5,2,1,1,0,0,0,1,0,1,8,2025,1,4,96108
4,1,3,6,0,1,1,2,1,0,0,0,1,8,2026,0,8,105764
1,3,5,6,2,1,5,0,0,0,0,0,0,8,2026,0,7,76386
3,1,3,3,0,0,2,2,0,0,1,1,1,2,2022,0,5,110315
4,0,3,4,2,2,8,1,0,1,0,1,1,8,2025,2,5,128698
3,1,1,1,2,2,2,2,0,1,0,0,1,3,2022,1,5,129390
0,2,5,2,2,2,1,1,0,1,1,1,0,7,2026,0,2,170183
1,3,4,6,2,1,13,0,0,0,1,0,0,7,2022,0,7,86047
1,1,2,6,0,1,10,1,0,1,0,0,1,5,2020,2,2,105124
3,3,3,2,0,1,6,2,0,1,0,1,0,11,2022,1,1,90051
0,0,1,1,2,1,12,1,0,0,0,1,0,1,2022,0,9,126146
1,2,5,5,0,1,5,0,0,0,1,0,0,9,2026,0,9,87087
5,2,2,3,1,1,5,1,0,0,1,0,0,8,2024,1,4,132150
5,3,5,3,2,1,10,0,1,1,1,1,0,9,2025,0,5,145307
1,1,5,6,2,0,0,2,1,1,1,0,1,9,2023,1,6,92367
5,3,5,1,1,0,5,1,1,1,1,1,0,6,2022,0,7,120288
4,2,5,4,2,2,13,2,1,1,0,1,1,3,2020,0,8,128498
5,2,4,0,1,1,14,1,1,1,1,1,0,10,2023,0,5,141214
1,3,5,5,2,2,2,1,0,0,0,1,1,9,2020,0,7,128105
0,0,4,2,2,0,2,0,1,1,0,0,1,8,2026,1,1,95496
3,1,5,4,0,2,1,1,1,1,1,1,0,2,2021,0,7,145331
0,3,2,2,2,0,2,0,1,1,0,0,0,4,2024,1,1,93679
4,0,4,0,1,0,2,1,1,1,0,1,0,4,2022,0,9,64497
2,3,3,2,1,2,4,2,0,1,0,1,0,11,2022,0,9,115941
5,1,2,0,0,1,12,2,0,1,1,1,0,9,2026,0,7,160788
3,2,0,1,2,1,3,0,1,0,1,0,1,12,2023,0,9,95966
3,0,2,0,2,1,14,0,1,1,1,0,1,8,2022,2,2,102164
3,0,4,4,1,1,6,1,1,1,0,1,1,4,2025,1,6,99717
3,1,3,5,2,2,10,1,1,1,1,1,0,7,2021,0,2,149814
2,0,4,5,0,0,1,2,1,1,1,0,0,6,2025,0,9,63615
5,3,3,3,2,1,11,2,0,0,0,0,1,7,2021,0,7,124249
3,1,4,4,0,1,14,2,1,0,0,0,1,5,2023,2,6,105218
3,3,1,1,1,2,10,0,1,0,0,1,0,12,2023,2,2,114439
3,2,1,3,2,1,8,2,1,0,0,0,0,11,2026,2,5,76300
1,2,4,6,0,1,14,2,0,0,0,0,0,4,2025,2,3,79933
0,3,3,3,0,0,3,1,0,1,0,0,0,11,2021,1,2,89167
5,2,4,3,1,0,10,1,0,1,1,1,1,1,2024,0,6,131041
1,2,3,4,2,0,8,2,0,0,0,0,1,10,2024,2,5,61044
3,1,3,1,1,0,2,2,0,0,0,1,0,1,2024,1,1,86357
4,0,1,2,2,1,2,1,0,1,0,0,0,6,2020,1,6,78709
3,0,3,1,1,1,3,1,0,1,0,0,1,10,2021,1,6,82650
3,2,0,6,2,0,12,0,0,0,0,1,1,2,2025,2,5,70567
1,1,3,1,0,0,8,1,0,0,1,0,0,8,2026,2,6,80193
3,1,5,6,1,2,4,2,0,1,1,1,1,12,2024,0,5,158537
0,1,4,1,2,2,0,1,0,0,0,0,0,8,2022,0,7,162967
5,3,4,5,2,2,7,1,1,1,1,1,1,3,2021,0,4,183070
3,2,1,3,1,1,12,1,1,1,0,1,1,8,2023,2,4,104382
1,3,3,0,0,1,6,0,1,0,1,1,1,6,2023,0,6,114837
1,1,4,6,0,1,6,1,0,1,1,0,1,11,2022,0,9,123916
0,2,4,5,0,2,3,1,0,1,0,1,0,6,2025,1,2,156992
4,3,2,5,0,1,5,1,0,1,0,0,0,5,2024,1,1,70741
4,0,3,1,0,1,11,1,0,1,1,1,1,11,2025,0,9,116488
5,1,4,0,2,2,13,0,0,0,0,1,0,10,2022,2,4,170285
3,1,3,2,1,2,5,1,0,0,0,1,0,7,2026,1,6,135008
5,3,3,0,2,0,6,2,1,1,1,1,1,6,2023,0,5,134671
1,2,0,5,1,2,3,2,0,1,0,1,1,5,2020,1,2,129030
0,2,0,5,1,2,9,1,1,0,0,1,1,12,2024,0,8,165164
0,1,5,5,2,1,2,1,0,0,1,1,0,7,2023,0,4,167604
2,2,3,4,0,1,5,0,0,0,0,0,0,7,2020,0,9,78017
5,3,4,3,0,2,14,0,1,0,1,1,0,3,2021,0,7,172707
1,1,3,4,0,2,5,0,1,0,1,0,1,6,2023,1,1,140571
2,1,1,1,0,2,2,1,0,1,1,1,0,7,2022,0,7,151711
2,2,1,2,2,2,5,0,1,1,1,0,0,9,2022,1,4,117851
2,0,5,2,2,0,5,2,0,1,1,1,0,2,2021,0,3,79928
3,0,2,5,2,2,9,2,0,0,0,0,1,1,2024,2,3,107695
2,0,0,3,1,1,10,1,1,0,1,0,0,5,2020,0,9,86129
5,2,2,3,0,1,7,1,1,1,1,0,0,6,2026,1,6,125559
1,0,0,4,1,2,3,0,0,1,0,0,1,10,2023,1,4,108600
0,2,5,6,1,2,13,0,1,0,1,1,1,8,2021,0,8,180506
2,3,0,1,0,0,0,0,0,0,0,1,0,8,2026,0,7,67214
0,1,4,6,0,2,1,2,0,0,1,1,0,4,2023,0,1,185013
4,3,0,1,1,1,7,0,1,1,0,1,0,7,2021,1,1,85180
4,1,5,1,0,2,4,1,0,0,0,1,1,1,2024,1,6,142611
4,0,1,5,0,0,2,0,1,0,0,1,0,11,2021,1,2,68560
2,3,5,2,2,1,10,0,1,0,0,0,0,6,2022,0,9,79545
4,1,2,1,0,1,5,1,1,0,0,0,0,1,2025,1,5,92754
2,1,5,6,0,0,5,1,1,0,0,0,0,4,2021,0,7,67563
3,2,1,3,2,2,5,2,1,1,1,0,0,9,2022,0,7,113497
2,1,4,2,0,0,9,1,1,1,0,1,1,11,2023,2,1,93061
4,1,3,1,2,1,13,2,1,0,0,1,1,12,2023,2,3,116188
5,3,5,3,1,0,12,0,1,0,0,0,0,4,2022,2,5,90678
0,2,5,3,2,1,5,2,0,1,0,0,1,2,2020,0,9,126924
5,1,3,3,0,0,9,1,1,0,0,0,1,8,2025,2,3,121840
3,1,5,1,0,1,12,1,0,0,0,0,1,8,2020,0,9,107416
1,1,1,3,2,0,3,2,0,0,0,0,1,11,2024,0,8,84977
5,0,0,3,1,1,3,2,1,1,1,0,0,3,2023,1,2,134201
4,3,1,4,0,2,13,0,0,0,0,1,1,1,2022,0,7,121935
4,1,0,0,0,0,11,1,0,1,1,0,1,4,2020,2,3,94149
4,3,3,0,2,2,3,2,1,0,1,1,1,7,2024,0,9,141551
1,3,2,2,1,1,3,2,0,0,1,0,1,8,2021,1,3,95424
0,0,5,2,0,0,3,1,1,1,0,1,0,6,2024,1,6,108628
0,0,4,6,1,2,8,1,0,1,0,1,1,3,2023,2,3,166160
5,1,1,1,1,2,13,0,1,1,1,0,1,4,2024,2,2,181813
3,2,1,0,1,0,2,2,0,1,0,1,1,12,2024,1,3,71305
3,0,5,3,0,0,14,0,1,0,1,0,0,8,2021,2,4,68049
4,1,5,1,0,0,4,0,0,1,1,1,1,5,2026,0,7,109957
1,1,2,1,0,2,4,0,1,1,1,0,1,8,2025,1,3,140010
2,1,1,2,0,0,0,2,0,0,1,0,1,3,2023,0,7,90284
0,1,5,6,0,1,11,0,1,0,0,1,1,10,2022,0,9,159159
1,0,1,6,2,1,1,1,1,0,1,0,1,10,2022,1,1,95838
0,1,2,6,2,1,7,0,0,0,1,1,1,4,2024,0,5,172808
0,1,2,4,0,2,10,0,1,0,0,1,1,1,2023,2,4,182419
0,3,5,2,2,1,4,1,1,1,1,1,1,10,2023,0,9,158130
4,0,0,2,1,1,12,1,1,1,0,1,0,10,2020,0,7,85645
3,0,5,6,1,1,2,2,1,1,1,0,0,10,2025,0,7,88501
4,0,1,6,2,2,2,1,1,1,1,0,1,6,2023,0,9,120611
0,2,4,1,1,1,5,2,1,0,1,1,1,4,2023,0,2,157235
1,2,2,1,0,0,12,2,0,1,1,1,1,4,2024,0,2,91010
0,1,0,0,2,1,12,2,1,0,0,0,1,1,2026,2,4,146280
2,1,1,1,2,2,4,1,1,1,0,1,0,11,2025,1,3,135038
3,0,0,6,2,1,3,2,1,0,0,1,0,6,2020,0,8,87303
1,3,0,2,2,2,7,2,0,0,0,1,0,3,2023,1,4,113745
4,2,3,4,2,0,7,0,1,0,0,0,0,12,2026,1,6,49319
2,2,5,0,0,2,3,1,1,1,1,0,0,6,2025,0,8,117226
2,1,5,4,0,1,5,0,1,0,1,1,1,10,2020,0,3,139968
4,3,0,6,2,2,8,0,1,0,0,1,1,1,2024,0,8,122669
0,0,2,2,0,2,7,1,0,0,0,1,1,7,2022,1,1,161224
0,2,1,0,2,0,10,2,1,1,1,0,0,8,2020,0,7,102288
0,1,3,6,0,0,14,0,1,1,1,0,0,5,2025,2,2,122983
0,2,5,0,0,1,8,2,1,1,0,0,0,9,2020,0,8,119038
0,0,1,2,1,2,5,1,1,1,0,1,0,4,2023,0,8,159279
5,0,4,3,2,0,13,2,1,1,1,0,0,11,2023,0,7,107989
0,3,4,1,2,2,11,2,0,1,1,1,0,5,2024,0,9,168410
5,1,3,3,2,0,13,1,1,0,0,0,0,11,2026,2,1,107625
0,0,4,0,1,2,10,1,1,0,1,1,1,6,2022,0,2,177728
1,3,0,4,1,1,14,1,1,1,1,0,0,10,2022,0,7,88303
1,0,2,1,1,2,12,2,1,0,0,0,1,12,2020,2,5,108048
3,3,3,3,1,2,13,2,1,0,0,0,1,3,2026,2,1,108970
0,0,3,6,2,2,2,0,1,0,1,0,0,3,2021,1,2,157316
0,3,3,5,0,0,3,1,1,0,0,0,0,8,2021,1,6,94434
1,1,0,2,0,0,14,0,1,1,0,0,0,11,2025,2,6,66752
4,0,0,5,2,1,6,1,0,1,0,1,0,5,2024,1,4,86189
1,0,0,2,2,1,13,1,0,1,0,1,0,5,2023,2,2,86324
0,0,5,4,1,2,10,1,0,0,0,1,0,11,2022,0,7,153696
2,1,1,0,0,1,8,1,1,0,0,0,0,6,2023,2,6,95167
0,0,0,1,1,1,12,1,0,1,1,0,0,10,2020,0,8,128764
5,3,3,4,0,2,13,0,0,0,1,1,1,1,2020,0,8,176231
5,2,1,3,2,2,8,2,1,0,1,0,0,7,2025,0,8,152455
0,1,5,3,2,0,14,0,1,1,0,0,0,7,2026,0,7,110963
2,1,5,3,1,2,10,1,0,0,0,0,1,7,2023,2,2,131319
1,0,1,1,0,2,14,0,0,0,0,0,0,8,2026,2,1,98281
2,3,4,5,1,0,12,2,1,0,0,1,0,11,2021,0,7,69545
4,2,3,1,0,2,11,1,0,1,0,0,1,2,2026,2,3,111316
2,2,1,4,2,2,14,2,0,1,1,1,0,8,2025,0,1,129627
0,2,1,6,0,2,0,1,0,0,0,0,1,9,2022,1,5,148244
4,0,1,3,0,2,3,2,1,1,0,0,1,1,2024,0,7,105095
0,0,2,1,0,2,12,1,0,1,1,0,1,5,2022,2,6,167937
1,2,4,0,1,2,5,1,0,1,1,1,0,9,2025,0,2,132108
1,3,0,3,0,0,10,1,1,0,0,1,1,5,2023,2,3,71369
2,3,4,0,0,0,6,2,1,1,0,1,1,7,2025,0,9,74482
0,0,2,5,1,1,3,2,0,1,0,1,1,3,2025,1,3,135463
4,0,3,5,1,2,0,0,0,0,1,1,1,4,2020,0,1,141732
0,1,4,3,0,0,7,1,1,0,1,0,1,3,2023,0,9,131624
0,2,3,4,2,2,11,0,1,0,0,1,0,10,2020,0,9,151185
5,3,3,2,1,2,0,0,0,1,0,1,1,5,2021,1,2,166069
5,1,2,0,0,1,2,2,0,1,0,0,0,6,2023,0,8,132884
0,1,2,1,0,1,0,2,1,0,0,0,0,4,2022,1,4,132714
5,0,1,5,0,0,5,2,0,1,1,0,1,11,2024,1,2,111024
5,2,4,2,2,0,4,2,0,1,1,1,0,7,2022,0,6,121894
0,0,3,6,0,2,8,0,0,0,1,1,1,8,2021,0,4,184559
1,1,0,6,0,2,6,0,1,1,1,1,0,3,2024,0,7,145146
2,3,1,6,1,0,14,1,1,1,1,0,0,4,2021,2,2,68526
1,2,3,0,0,0,13,2,0,1,1,1,1,7,2020,0,2,89541
2,0,4,2,0,2,5,0,0,0,0,1,0,8,2022,0,8,114695
0,0,4,5,2,0,11,1,1,0,1,1,1,11,2026,0,4,131282
3,2,5,2,2,1,8,1,1,0,0,0,1,9,2022,2,4,87614
0,2,3,5,0,1,10,0,1,1,0,0,1,8,2021,2,1,121176
4,0,0,1,2,2,13,2,1,0,0,0,1,8,2023,2,4,105977
5,2,0,5,0,1,6,2,0,0,1,0,1,8,2023,0,7,139268
0,1,4,1,2,0,7,0,0,0,1,1,0,9,2020,0,3,139631
0,2,1,4,1,1,2,2,1,0,0,1,0,4,2022,1,1,128721
5,2,2,2,0,0,3,1,0,0,1,1,0,2,2024,0,8,124097
4,0,4,2,1,1,9,0,0,0,1,1,1,4,2026,0,1,114010
0,3,1,3,2,1,0,0,0,1,1,1,0,9,2022,0,2,144990
0,1,1,4,1,1,1,0,1,1,0,1,0,1,2021,1,1,147019
5,2,3,4,1,0,2,2,0,0,0,1,1,7,2020,1,1,115887
4,3,3,6,0,1,7,0,0,0,0,0,0,4,2026,0,9,75660
2,1,5,1,1,1,3,2,1,0,1,0,0,6,2020,1,6,108289
4,0,4,2,2,2,13,1,1,0,1,1,0,9,2023,0,1,127062
0,0,0,6,1,2,5,2,1,1,0,1,1,12,2021,1,2,160588
0,2,1,2,2,0,1,2,0,1,0,1,0,5,2020,0,8,104482
4,2,4,2,0,0,11,1,0,1,1,1,1,7,2024,0,8,86598
3,3,3,3,1,2,10,0,1,1,0,0,0,6,2022,2,2,101239
1,1,3,4,1,2,5,1,0,0,1,1,1,12,2023,0,5,158107
5,1,0,3,2,0,13,1,0,1,0,1,1,12,2021,0,8,137951
1,1,3,6,0,1,9,0,1,0,0,1,0,12,2022,0,7,106210
1,3,2,2,1,2,2,0,0,1,0,0,0,9,2025,1,2,100999
2,3,3,2,1,1,5,0,0,0,1,0,0,5,2025,0,8,91463
1,3,2,3,1,2,14,0,1,0,0,0,1,9,2024,2,3,113103
1,0,5,0,0,2,1,1,0,1,0,0,1,1,2026,0,8,109141
4,2,1,3,1,0,11,2,1,0,1,1,0,12,2022,0,7,78498
0,0,0,1,0,0,14,1,0,0,1,0,1,1,2026,2,2,114563
1,0,4,5,1,1,6,0,1,1,0,1,0,2,2026,1,2,91054
3,0,3,1,1,2,6,1,0,0,1,1,1,12,2021,0,7,136771
1,3,0,0,1,2,1,2,0,0,0,0,0,2,2023,0,8,98319
0,1,3,2,1,1,5,1,1,1,0,0,0,4,2022,1,3,130722
2,3,4,3,0,2,7,1,1,1,0,1,1,7,2026,0,7,128142
4,2,0,0,2,2,2,0,1,1,0,0,0,4,2026,1,4,96389
3,1,4,0,0,2,6,1,1,1,1,0,1,12,2022,1,1,149778
3,3,4,2,2,0,0,2,0,0,1,1,1,11,2024,0,9,91882
1,3,4,5,2,2,12,1,1,0,0,0,0,11,2020,2,5,103572
3,2,4,1,2,1,10,0,0,1,0,0,0,12,2020,2,6,77695
2,0,3,2,0,2,13,0,0,0,0,0,1,7,2024,2,1,107472
3,0,4,5,1,2,1,2,1,0,1,0,1,3,2024,0,7,124655
5,3,2,1,2,2,11,1,1,0,1,0,0,1,2026,2,2,150594
2,2,5,1,1,2,1,2,0,0,0,0,1,4,2020,1,5,111579
0,0,1,1,2,2,5,2,1,0,0,1,0,5,2023,1,4,158878
4,1,1,2,2,2,5,1,1,0,1,1,0,12,2026,0,9,146127
4,3,3,3,0,0,2,1,1,0,1,0,1,10,2023,1,3,73198
2,3,1,5,0,1,5,1,1,0,1,0,1,4,2021,1,4,103503
2,3,5,1,2,0,4,2,0,0,0,1,0,3,2023,1,5,68822
3,1,4,3,2,0,14,2,0,0,1,0,0,11,2023,0,7,89233
5,1,1,3,0,2,12,0,0,1,1,1,0,2,2020,0,1,185165
0,0,0,4,0,1,0,2,1,0,0,1,1,3,2025,1,6,144419
3,2,2,0,2,1,7,1,0,1,1,1,0,9,2022,0,8,105630
3,2,0,5,1,0,10,1,0,1,1,0,0,8,2022,0,8,60957
2,2,1,0,1,1,5,1,0,1,0,0,0,6,2026,0,9,74921
4,0,4,5,0,0,13,1,1,0,1,1,1,6,2025,0,9,87294
4,3,3,4,1,1,14,2,1,0,0,1,0,4,2020,2,1,93526
4,1,2,6,2,1,4,0,1,1,1,1,0,12,2022,0,9,125508
4,0,3,1,2,1,9,0,1,0,1,1,1,7,2023,0,7,110446
2,1,4,6,0,1,5,1,1,1,1,1,0,1,2025,0,8,124819
0,1,1,0,1,1,0,1,0,0,1,1,0,12,2022,0,6,163249
1,0,5,5,2,2,8,0,1,0,0,0,1,5,2026,2,5,108636
5,0,1,1,1,1,6,0,1,0,1,1,0,4,2026,0,4,147718
1,2,3,5,0,1,0,0,1,1,1,0,1,2,2026,0,8,102086
1,1,3,1,2,1,11,2,1,1,0,0,0,11,2025,2,4,97975
3,1,4,5,2,1,9,1,1,0,0,1,0,1,2026,2,4,112273
2,1,3,2,2,2,10,2,0,0,0,1,0,3,2025,2,5,132237
1,0,0,3,0,2,10,1,0,1,1,1,0,3,2026,0,2,133043
4,2,2,3,2,2,0,0,0,0,1,1,1,9,2023,0,8,140413
0,1,1,0,1,2,4,0,0,0,0,1,1,11,2023,1,6,182091
0,3,5,4,1,1,0,1,0,1,1,1,0,8,2020,0,8,143014
4,1,4,3,1,2,1,2,0,1,0,1,1,1,2024,1,5,142942
3,2,0,1,0,1,10,0,1,0,0,0,1,4,2025,2,1,82774
1,0,0,6,1,2,10,0,1,1,1,1,0,1,2020,0,4,133694
5,3,4,0,0,1,0,1,0,0,0,1,0,6,2024,0,8,128261
4,1,5,1,0,0,5,1,0,0,1,1,0,10,2023,0,6,102181
5,0,4,3,1,2,14,0,0,1,0,0,0,8,2025,2,6,139038
3,1,2,4,2,2,4,2,0,0,1,1,0,7,2025,0,1,150647
2,2,4,3,1,1,14,0,0,1,0,1,1,5,2024,2,1,103551
3,1,1,0,1,2,11,0,1,0,1,0,0,1,2022,2,6,133465
3,3,5,0,2,2,0,1,1,0,0,0,0,10,2022,0,8,102986
3,0,4,0,1,1,14,1,0,1,0,0,1,8,2026,0,7,88054
1,1,4,1,2,1,13,0,0,0,1,1,1,6,2020,0,4,131685
1,2,1,4,2,0,8,2,1,0,0,1,0,1,2022,0,7,66342
2,2,1,4,2,2,5,0,1,0,0,0,0,5,2020,1,3,95885
0,1,4,4,2,0,2,2,0,0,1,0,1,3,2026,1,4,138016
2,1,3,6,1,2,0,2,0,1,1,1,0,10,2026,0,6,148750
3,0,1,3,2,0,8,2,0,1,0,0,0,1,2024,2,2,48614
4,0,1,0,1,2,12,1,0,1,1,1,0,7,2022,0,6,129417
2,2,3,2,2,1,13,0,0,0,1,1,0,3,2021,0,3,106339
1,3,0,5,2,2,10,0,1,0,0,0,0,4,2026,2,2,95953
2,2,1,4,1,2,4,1,1,1,1,0,1,9,2023,1,4,129074
5,2,1,6,2,1,1,1,0,1,0,0,0,9,2026,1,5,117269
0,2,0,3,2,1,14,2,1,1,1,0,1,2,2022,2,5,138753
0,2,3,2,0,0,3,2,0,0,1,1,0,8,2026,0,5,116277
0,0,0,3,2,2,3,0,1,1,0,1,1,4,2022,1,6,161935
3,2,1,5,0,0,5,0,0,0,0,1,0,1,2022,1,2,68379
0,3,2,3,0,0,3,0,1,0,1,0,1,3,2023,0,8,110559
1,3,0,2,2,1,4,0,0,0,1,1,0,8,2024,0,2,109455
1,2,2,4,2,0,8,1,0,1,0,1,0,10,2020,2,4,66241
0,2,5,5,0,0,5,0,1,1,0,1,1,5,2021,1,1,113391
2,3,3,2,1,1,5,1,0,0,0,0,0,8,2026,1,2,70498
1,0,0,4,0,2,14,1,0,0,1,1,1,1,2024,0,3,140976
2,1,0,4,1,2,8,0,0,0,0,1,1,12,2021,2,2,142933
2,0,2,1,0,2,4,0,1,1,0,1,0,10,2020,0,8,112781
1,0,2,0,2,0,2,2,1,1,1,1,1,1,2025,0,8,88575
4,3,3,2,0,0,9,2,0,0,0,0,0,1,2021,2,4,50940
1,2,2,3,1,2,9,0,1,1,1,0,0,7,2024,2,2,119336
0,1,0,0,0,2,10,1,1,0,0,1,0,12,2026,2,3,179442
4,3,1,0,0,2,8,2,0,0,1,0,1,4,2024,2,1,124143
0,2,2,3,0,1,1,1,0,1,1,0,1,6,2022,0,7,144586
5,1,0,4,1,0,8,2,1,0,1,1,1,7,2024,0,4,145391
5,2,2,4,1,0,4,0,1,0,0,1,1,6,2025,1,4,110368
4,1,3,5,2,2,5,2,0,0,0,0,0,8,2024,1,6,118781
4,3,5,3,2,2,6,1,0,1,1,0,1,9,2021,1,4,121255
0,2,3,5,2,0,14,1,1,0,0,1,1,6,2025,2,6,116632
0,3,1,4,2,1,7,1,0,1,1,0,0,2,2024,1,2,128991
4,3,1,0,2,2,14,1,0,1,1,0,1,11,2020,2,6,128146
0,3,5,5,0,2,5,1,1,1,0,0,1,8,2020,0,8,152449
3,0,0,4,0,1,11,1,1,1,1,1,1,5,2021,0,6,118750
4,0,3,2,0,0,8,0,1,1,0,1,0,5,2022,0,7,65409
4,2,2,3,2,0,0,1,1,0,1,0,0,11,2025,1,1,66642
0,2,3,0,2,0,1,1,0,1,1,0,1,5,2025,1,4,111693
4,0,3,6,1,1,3,2,1,1,0,1,0,2,2024,0,9,90225
2,0,4,1,2,1,0,2,1,1,0,0,0,8,2020,1,5,77947
0,0,5,2,2,2,6,0,1,0,0,1,0,3,2022,1,3,153568
5,3,3,1,0,0,0,2,0,0,1,0,0,1,2020,0,9,106346
4,1,4,2,1,1,8,0,0,0,1,1,1,7,2023,0,3,135179
0,0,1,5,2,1,8,2,0,0,1,1,1,3,2025,0,5,155031
4,2,3,4,1,0,1,1,0,1,1,0,0,1,2026,0,8,61653
0,3,2,6,1,2,6,1,0,0,1,1,0,7,2020,0,6,168781
3,1,5,6,1,2,5,1,1,1,0,1,0,8,2025,0,9,131475
3,1,1,3,0,1,12,1,0,0,1,0,1,4,2025,2,4,116296
1,1,0,1,0,0,0,1,0,0,1,0,0,4,2024,0,7,89535
2,0,3,2,0,2,3,2,1,0,0,0,0,3,2022,1,3,104320
1,3,0,2,0,2,11,0,1,0,0,0,1,10,2026,2,2,107662
5,0,0,5,2,2,5,0,0,1,1,1,0,10,2023,0,4,167307
1,1,3,4,0,0,11,1,1,1,0,1,1,2,2025,2,5,93778
5,1,5,0,2,0,5,1,1,1,1,0,0,1,2022,1,2,129625
5,1,3,1,0,1,1,0,1,1,0,1,1,4,2022,1,6,160117
2,2,2,3,1,1,6,1,0,0,0,0,1,10,2020,1,4,87193
4,0,1,5,1,0,11,0,1,1,0,1,1,1,2020,2,5,76035
1,2,5,2,2,2,7,2,0,0,1,1,1,9,2025,0,4,142662
2,0,1,1,0,0,2,0,1,1,1,1,1,5,2022,0,7,87263
5,0,4,5,1,2,14,0,0,1,0,1,1,9,2021,2,2,164688
0,3,2,2,1,0,1,1,1,1,1,0,1,8,2023,0,8,113547
0,0,1,1,1,0,9,2,1,0,1,0,0,12,2025,2,1,103324
3,1,3,0,0,1,7,1,0,1,1,1,1,10,2021,0,6,130857
2,1,3,4,1,1,13,0,1,0,1,0,1,11,2026,2,6,118392
2,3,0,6,0,2,8,1,0,1,0,0,0,12,2022,0,9,98069
5,1,4,4,2,1,11,2,1,0,1,1,0,7,2026,0,7,166074
1,3,4,3,2,1,1,1,1,1,0,0,0,11,2025,1,4,75871
2,0,0,2,2,1,13,1,0,1,1,0,1,4,2021,2,2,103358
0,3,3,6,0,1,10,2,0,1,0,1,0,8,2025,0,9,133174
5,2,4,6,0,1,10,2,0,1,1,1,1,12,2025,0,6,159552
1,2,2,3,0,1,14,1,1,1,1,1,0,7,2026,0,3,100802
2,0,4,1,0,1,2,2,0,0,0,1,1,4,2022,1,2,101979
4,1,2,0,0,0,5,0,0,1,0,0,1,1,2025,1,4,84319
1,1,4,2,1,2,10,1,1,0,1,1,0,2,2026,0,1,151524
2,3,4,5,0,0,2,2,1,1,1,1,1,7,2022,0,6,92341
3,0,0,6,1,1,14,0,0,0,0,1,0,4,2020,2,1,89738
1,2,2,3,1,0,9,0,1,1,1,0,0,1,2021,2,4,63699
2,2,0,3,1,0,0,0,0,0,0,0,0,12,2020,1,6,46803
2,2,0,6,1,1,4,0,0,0,0,1,0,7,2020,1,3,85102
2,2,0,2,0,0,7,0,0,1,1,0,0,2,2024,1,3,67184
3,2,4,0,1,0,11,2,0,1,1,0,0,4,2021,2,5,67230
2,0,5,3,2,1,1,1,1,0,1,0,0,7,2023,0,7,86408
2,1,2,0,1,2,3,1,0,1,1,1,1,7,2021,0,4,164863
1,2,1,5,1,0,6,1,1,0,1,0,0,2,2026,1,1,61605
1,3,0,4,0,0,3,1,0,1,0,0,0,7,2026,0,8,54159
4,0,5,5,1,1,14,1,1,1,0,1,1,9,2026,0,9,103301
3,3,4,1,1,2,12,0,1,1,0,0,1,3,2021,0,7,106201
4,1,5,5,1,1,13,1,0,1,1,1,1,6,2024,0,9,137393
0,2,5,6,1,1,6,2,0,0,1,1,1,4,2024,0,1,152849
1,1,5,5,0,0,14,0,1,0,1,0,1,7,2020,2,4,95457
1,2,4,6,1,0,5,1,0,0,0,0,0,11,2026,1,4,54675
3,1,4,0,0,1,11,0,1,1,0,0,1,7,2020,2,2,108525
0,1,5,2,2,0,5,2,0,1,0,0,0,12,2021,0,9,106844
4,3,3,4,2,2,9,1,1,1,1,1,1,12,2021,0,4,141463
4,0,3,4,1,0,2,2,1,1,0,1,0,1,2024,0,8,68200
5,2,3,3,2,1,10,1,0,1,0,1,0,6,2022,2,4,132636
3,1,5,0,2,1,10,1,0,0,1,0,0,9,2024,2,5,112262
0,1,3,3,1,0,9,2,0,1,0,0,1,6,2025,0,8,117264
1,0,4,5,0,2,5,2,1,0,1,1,0,4,2026,0,6,134639
5,1,4,3,0,0,11,1,1,1,0,0,0,10,2026,2,1,108320
2,0,0,6,2,1,10,2,1,1,0,0,0,8,2022,0,7,73818
5,0,0,3,0,2,11,0,0,0,0,1,1,4,2023,2,4,162797
2,3,0,6,2,2,0,2,0,0,1,0,1,6,2024,0,8,126267
3,0,1,1,2,1,14,1,1,1,1,0,1,11,2026,0,8,101984
4,0,0,6,1,2,8,2,1,0,1,1,1,9,2021,0,2,144448
4,0,1,4,0,1,11,1,1,0,1,1,0,10,2021,0,2,106389
5,1,4,4,0,2,12,0,1,1,0,0,1,7,2021,0,8,168692
3,2,0,2,1,0,13,0,1,0,0,1,0,4,2026,0,8,67889
0,0,4,5,2,1,9,1,1,0,1,1,0,1,2020,0,8,140894
0,0,3,5,0,2,0,2,1,0,0,0,1,7,2023,1,2,147934
0,2,5,5,1,0,10,2,1,1,0,1,0,3,2023,0,9,101007
3,0,4,4,0,0,14,1,1,0,1,0,0,12,2025,0,7,64804
5,1,5,4,0,2,1,1,1,0,0,1,0,8,2022,1,2,177330
0,3,3,1,0,1,8,1,1,0,0,1,1,8,2026,2,6,139159
5,3,5,5,2,2,12,2,0,1,0,1,1,6,2025,0,9,166124
0,3,4,6,0,2,1,2,0,0,0,1,1,1,2024,0,7,164564
2,1,2,2,0,0,12,2,0,1,1,1,1,12,2021,0,9,107680
